month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202002,12107,"putnam, fl",225000,-0.0166,0.0117,331,0.0153,0.0643,97,-0.03960396,-0.03960396,76,-0.1364,-0.05,0,,,60,0,0,111,0.1563,0.5205,125.3405995,-0.0031,0.0152,1740,0.0187,0.0035,336073.6138,0.0593,0.1597,442,0.0474,0.151,0.335347432,0.0409,0.1006
202002,12131,"walton, fl",663900,-0.009,0.1929,1710,-0.0087,-0.062,112,-0.013215859,-0.038626609,380,0.131,-0.0404,44,-0.2143,-0.2667,280,-0.0141,0.0294,0,,,341.457671,-0.0002,0.0856,2150,-0.0042,0.0529,1118149.682,-0.005,0.1229,1710,-0.0087,-0.062,0,0,0
202002,12111,"st. lucie, fl",269000,-0.0033,0.025,2445,0.0316,-0.0767,65,-0.051094891,-0.071428571,836,-0.1144,0.0885,112,0.6471,1,784,0.0829,-0.1934,1203,0.3062,0.1691,147.4916667,0.0006,0.0473,1839,-0.0094,0.0041,335158.7362,-0.0104,0.0586,3648,0.1085,-0.0079,0.49202454,0.1034,0.1034
202002,12086,"miami-dade, fl",475000,-0.0012,0.0556,20707,0.007,-0.1132,113,-0.017391304,0,4552,0.0234,-0.0331,276,0.0781,-0.1786,3396,-0.0139,-0.2132,5056,0.1813,0.1278,334.5,-0.0114,-0.0009,1333,-0.0108,-0.0448,1109357.39,-0.0017,0.0706,25763,0.037,-0.0744,0.244168639,0.036,0.0522
202002,12017,"citrus, fl",224900,-0.0068,0.0248,1172,0.0182,-0.2448,71,-0.095541401,-0.128834356,380,0.1047,-0.1204,16,1,-0.6,348,0.2254,-0.2627,538,0.345,0.209,122.6918342,-0.0093,0.061,1832,-0.003,0.0022,296822.7758,-0.0165,0.0816,1710,0.1025,-0.1437,0.459044369,0.1115,0.1723
202002,12069,"lake, fl",287000,0.0252,0.0571,1673,-0.0478,-0.1664,71,-0.013888889,-0.071895425,656,0.1549,-0.018,52,-0.35,-0.2778,540,0.0305,-0.129,1135,0.4259,0.2986,143.8053097,0.0132,0.0453,2021,-0.0025,-0.0076,371533.5476,0.0064,0.0209,2808,0.0999,-0.0253,0.678421996,0.2254,0.2429
202002,12001,"alachua, fl",277900,-0.006,0.0898,872,0.0713,-0.0831,66,-0.254237288,-0.180124224,436,0.4932,0.1354,36,0.8,-0.1,188,0.119,-0.0408,663,0.3394,54.25,146.3963964,0.0317,0.0758,1873,-0.016,0.0135,334797.2512,0.0005,0.0371,1535,0.1727,0.594,0.760321101,0.1522,0.7477
202002,12031,"duval, fl",243990,0.002,0.0328,2928,-0.0191,-0.1869,66,-0.089655172,-0.014925373,1352,0.0464,-0.074,184,0.15,0.5862,1004,-0.0971,-0.2661,3112,0.1166,0.3631,133.6501337,0.0026,0.0475,1751,-0.0116,-0.0077,356492.692,-0.0054,0.067,6040,0.0464,0.0265,1.06284153,0.1292,0.4289
202002,12117,"seminole, fl",330990,0.0076,0.0679,1044,-0.044,-0.2543,60,-0.104477612,-0.05511811,524,0.1102,-0.2202,44,0.2222,0.375,404,0.0745,-0.3399,948,0.3941,0.1394,159.1325109,0.0093,0.0256,2070,-0.0091,0.0386,420776.4817,-0.0019,0.0617,1992,0.1242,-0.1075,0.908045977,0.2853,0.3138
202002,12073,"leon, fl",237000,0.0194,-0.0217,1105,0.0973,0.2775,44,-0.328244275,-0.384615385,448,0.1667,0.2308,8,0,-0.5,180,0.4063,0.1538,109,0.4533,-0.794,136.7693943,0.0187,0.0156,1650,0.0086,-0.0317,289994.3987,0.0091,-0.0264,1214,0.122,-0.1291,0.098642534,0.0242,-0.5129
202002,12101,"pasco, fl",246900,-0.0092,0.0565,2243,-0.0265,-0.2171,58,-0.107692308,-0.127819549,1028,0.0936,-0.0481,192,0.5,1.1818,928,0.0791,-0.2109,1786,0.4785,0.2577,132.8125,0.0118,0.0712,1771,-0.0139,-0.0028,283635.1455,-0.0019,0.0589,4029,0.1472,-0.0597,0.796255016,0.2719,0.3006
202002,12019,"clay, fl",265000,0.0019,0.0115,727,-0.0242,-0.108,65,-0.155844156,-0.1875,280,-0.0909,-0.1026,72,3.5,1,280,0.0769,0.0294,689,0.1388,0.325,131.4149043,0.0031,0.062,2016,-0.0022,-0.04,350141.5617,-0.0067,0.0861,1416,0.0489,0.0607,0.947730399,0.1356,0.3097
202002,12113,"santa rosa, fl",301980,-0.0351,0.0654,1039,-0.0235,-0.1628,59,-0.22875817,-0.301775148,400,0.1111,-0.1525,176,1.5882,1.5882,192,0.1429,-0.4217,1,0,,143.175389,-0.0273,0.0734,2093,0.0055,0.0227,438468.4618,-0.0419,0.0754,1040,-0.0235,-0.162,0.000962,0,0.001
202002,12081,"manatee, fl",349777,-0.0005,0.0009,2816,0.0285,-0.1538,71,-0.071895425,-0.053333333,912,-0.1128,-0.088,212,1.4091,0.8276,1092,0.1667,-0.1194,1416,0.5375,0.1869,177.7327935,-0.0063,0.0325,1952,-0.0056,-0.0031,524604.2139,0.0012,0.0278,4232,0.1566,-0.0639,0.502840909,0.1665,0.1444
202002,12089,"nassau, fl",387000,0.0131,0.0488,948,0.0161,-0.0327,90,-0.02173913,0.090909091,340,0.3077,0.1184,16,-0.7647,1,204,0.2143,-0.0727,468,0.2893,0.0493,171.5686275,0.0106,-0.0229,2180,0.0055,0.0088,531513.1423,0.0326,0.0734,1416,0.0926,-0.007,0.493670886,0.1046,0.0386
202002,12057,"hillsborough, fl",292500,0.009,0.0368,4896,-0.0222,-0.2107,60,-0.117647059,-0.090909091,2060,-0.0058,-0.1301,492,0.2178,0.3226,1912,-0.0285,-0.2635,4170,0.3695,0.0896,149.7868982,0.0048,0.0461,1972,0.0041,-0.0038,432826.1127,0.0132,0.0597,9066,0.1259,-0.0961,0.851715686,0.2436,0.2348
202002,12085,"martin, fl",399000,-0.0024,-0.0025,1666,0.0146,-0.1456,80,-0.018404908,-0.03030303,528,0.0076,-0.0897,24,0.5,0.2,480,0.0526,-0.1781,680,0.535,0.1467,199.9452055,0.0012,0.0043,1933,-0.0148,-0.0534,851254.5772,-0.038,-0.0072,2346,0.1252,-0.0775,0.408163265,0.1384,0.1041
202002,12095,"orange, fl",359900,0.0138,0.0809,3580,-0.0348,-0.2577,67,-0.056338028,0.030769231,1760,0.0811,-0.1111,128,0.28,-0.3191,1136,-0.0035,-0.2988,3011,0.3442,0.1144,169.3181818,0.0107,0.0581,2114,0.0007,0.0185,550248.9828,0.0051,0.0357,6591,0.1079,-0.1241,0.841061453,0.2371,0.2808
202002,12091,"okaloosa, fl",380000,-0.0038,0.1959,1092,-0.0471,-0.2396,95,-0.045226131,-0.068627451,384,0.0549,-0.1579,20,-0.5455,-0.4444,200,-0.1667,-0.3056,3,0.5,,223.2142857,0.0004,0.2798,1821,-0.0025,-0.0218,594115.4364,0.0267,0.1804,1095,-0.0462,-0.2375,0.002747253,0.001,0.0027
202002,12023,"columbia, fl",220000,-0.0412,0.0237,165,0.1301,-0.2763,78,0.012987013,-0.2,72,0.2857,0.0588,0,,-1,36,0.5,-0.1,80,0,0.7778,112.5175809,-0.0242,0.0447,1894,0.004,-0.0391,277087.32,-0.029,-0.0044,245,0.0841,-0.1026,0.484848485,-0.0631,0.2875
202002,12009,"brevard, fl",299828,0.0004,0.0381,2925,-0.0208,-0.2735,58,-0.107692308,-0.114503817,1236,0.0582,-0.1603,52,-0.4348,-0.4348,952,-0.0165,-0.3687,2033,0.3599,0.2123,163.2235085,-0.0031,0.0485,1861,-0.0029,0.0175,415390.7351,-0.0064,0.0716,4958,0.1062,-0.1306,0.695042735,0.1945,0.2785
202002,12015,"charlotte, fl",289530,-0.002,0.0344,2041,-0.0092,-0.2318,79,-0.036585366,0.012820513,612,-0.0497,-0.2113,32,-0.1111,0.3333,664,0.1293,-0.2243,970,0.4349,0.2933,162.4593716,-0.004,0.014,1800,-0.0039,0.0053,360671.9032,-0.0076,0.0036,3011,0.1005,-0.1162,0.475257227,0.1471,0.193
202001,12117,"seminole, fl",328499.5,0.0108,0.0429,1092,-0.0521,-0.2064,67,0.03875969,-0.042857143,472,0.2688,-0.1918,36,0.125,-0.25,376,0.3056,-0.3974,680,-0.0556,0.021,157.671416,0.0046,0.0155,2089,0.0051,0.0316,421588.1049,0.0388,0.048,1772,-0.0534,-0.1322,0.622710623,-0.0023,0.1387
202001,12131,"walton, fl",669950,0.0122,0.2181,1725,-0.0438,-0.0177,113.5,0.041284404,-0.084677419,336,0.6471,-0.1765,56,1,-0.125,284,0.1639,0.029,0,,,341.527865,0.013,0.1004,2159,0.0091,0.0604,1123719.823,0.01,0.1283,1725,-0.0438,-0.0177,0,0,0
202001,12097,"osceola, fl",299450,0.0049,0.105,1975,-0.0164,-0.0247,71.5,0.04379562,-0.100628931,600,0.0067,-0.2188,112,0.4737,0.4737,524,0.1696,-0.0368,837,-0.1039,0.0898,144.8968596,0.0034,0.0395,2126,0.0081,0.0847,390582.4141,0.0245,0.1301,2812,-0.0442,0.0068,0.423797468,-0.0413,0.0445
202001,12113,"santa rosa, fl",312950,0.0529,0.1002,1064,-0.0221,-0.1264,76.5,0.092857143,-0.140449438,360,0.2857,-0.0816,68,-0.32,0.2143,168,0.0769,-0.475,1,,,147.1946162,0.0382,0.1094,2081.5,0.0171,-0.0126,457632.2287,0.0172,0.1182,1065,-0.0211,-0.1256,0.00094,0.0009,0.0009
202001,12087,"monroe, fl",822000,0.0154,0.1307,1784,0.0194,-0.1456,101.5,-0.055813953,-0.161157025,376,0.3056,-0.1048,12,0,-0.25,396,0.7069,-0.0917,299,0.2008,0.2723,517.9956897,-0.0026,0.1618,1547,0.0013,0.1528,1568664.072,0.0183,0.1771,2083,0.042,-0.1033,0.167600897,0.0253,0.0551
202001,12035,"flagler, fl",299949.5,0.0002,-0.0627,1498,-0.0317,-0.1214,82,-0.023809524,-0.113513514,432,0.2135,-0.2059,44,-0.1538,-0.3125,372,0.3099,-0.07,456,-0.1146,0.2562,164.9446634,0.0243,-0.0337,2003,-0.0005,-0.0089,453819.84,0.0037,-0.0372,1954,-0.0524,-0.0551,0.304405874,-0.0285,0.0915
202001,12081,"manatee, fl",349950,0.0027,0.0014,2738,0.0363,-0.1387,76.5,0.026845638,-0.012903226,1028,0.7133,-0.0821,88,0.5714,0.0476,936,0.5497,-0.1761,921,-0.0602,0.0538,178.8664124,0.0111,0.0412,1963,-0.0018,-0.0056,523977.6672,0.0139,0.023,3659,0.0102,-0.0972,0.336376917,-0.0346,0.0614
202001,12127,"volusia, fl",283950,0.0145,0.0145,4581,-0.008,-0.117,78,0.068493151,-0.042944785,1556,0.4145,-0.089,148,1.3125,0.6818,1324,0.5045,-0.115,855,-0.0962,0.464,163.297194,0.0231,0.0598,1714,-0.0121,-0.052,390615.3523,0.0308,-0.0226,5436,-0.023,-0.0582,0.186640472,-0.0182,0.0741
202001,12033,"escambia, fl",263650,0.0125,0.1055,1239,-0.052,-0.1651,91,0.089820359,-0.116504854,432,0.3671,-0.0924,48,-0.52,0.2,276,0.3269,-0.439,22,0.1,,131.2727567,0.0098,0.0931,1906,0.0032,0.0203,398595.6034,0.0371,0.2731,1261,-0.0497,-0.1503,0.017756255,0.0025,0.0178
202001,12071,"lee, fl",324995,0.0198,0.0837,8624,0.0178,-0.2156,78,0.04,-0.025,2856,0.5556,-0.1639,140,-0.0789,-0.3519,2680,0.6502,-0.2438,2470,0.03,0.1818,175.053092,0.0143,0.0329,1782.5,0.0034,0.0151,556279.3531,0.0428,0.0795,11094,0.0205,-0.1521,0.286410019,0.0034,0.0963
202001,12015,"charlotte, fl",290097,0.0014,0.0362,2060,-0.0096,-0.1786,82,0.051282051,0.031446541,644,0.3306,-0.2333,36,0.2857,0.5,588,0.6517,-0.2538,676,0.009,0.1575,163.1091124,0.0027,0.0091,1807,0.0017,0.0039,363442.9891,0.0021,0.0226,2736,-0.0051,-0.1151,0.32815534,0.006,0.0953
202001,12023,"columbia, fl",229450,-0.002,0.0877,146,-0.0818,-0.3394,77,-0.0375,-0.327510917,56,0.75,-0.2632,0,,,24,0.5,-0.5714,80,-0.1011,1.5,115.3118088,0.0035,0.0819,1886.5,-0.0549,-0.0236,285372.9796,-0.0056,0.0831,226,-0.0887,-0.1067,0.547945205,-0.0118,0.4031
202001,12001,"alachua, fl",279590,0.0167,0.1186,814,-0.076,-0.1423,88.5,0.06626506,-0.032786885,292,0.46,-0.1889,20,0.25,-0.5,168,0.4483,-0.2364,495,0.0487,48.5,141.8991285,0.0042,0.0605,1903.5,0.009,0.0427,334620.5611,0.0358,0.0695,1309,-0.0325,0.365,0.608108108,0.0724,0.5976
202001,12086,"miami-dade, fl",475568,0.0152,0.0568,20564,-0.0282,-0.0973,115,0.004366812,0.017699115,4448,0.2975,-0.1537,256,0.0492,-0.0448,3444,0.2161,-0.1625,4280,-0.0831,0.0921,338.3574219,0.0066,0.0093,1347.5,-0.003,-0.0323,1111269.474,0.0281,0.0751,24844,-0.0381,-0.0695,0.208130714,-0.0125,0.0361
202001,12053,"hernando, fl",224400,0.0202,0.0724,1221,-0.0129,-0.0956,63.5,0.016,-0.09929078,512,0.3913,-0.1742,64,0.0667,-0.2,368,0.1795,-0.2397,656,-0.0902,0.5545,119.1908748,0.0158,0.0617,1908,0.0133,0.0386,295754.5195,0.0271,0.1066,1877,-0.0414,0.0593,0.537264537,-0.0456,0.2247
202001,12115,"sarasota, fl",399000,0.0131,0.1208,4369,0.0113,-0.2328,80.5,0.032051282,-0.024242424,1548,0.6329,-0.1587,136,0.619,-0.1707,1300,0.6753,-0.3313,1490,-0.0268,0.1844,210.5499345,0.0193,0.0815,1808.5,0.0101,0.0564,730233.6941,0.0426,0.139,5859,0.0014,-0.1573,0.341039139,-0.0134,0.1201
202001,12057,"hillsborough, fl",289900,0.0016,0.0381,5007,-0.049,-0.1906,68,0.038167939,-0.055555556,2072,0.3181,-0.1738,404,0.2317,0.2625,1968,0.3016,-0.1786,3045,-0.0409,-0.0075,149.0729744,0.0051,0.0494,1964,0.0049,0.0059,427184.413,0.0262,0.0937,8052,-0.046,-0.1299,0.608148592,0.0051,0.1122
202001,12083,"marion, fl",206450,-0.0098,0.0325,2229,-0.0359,-0.1055,70,0.076923077,-0.04109589,876,0.3436,-0.0519,48,0.5,-0.4,536,0.3137,-0.1465,1022,-0.0368,3.5422,117.1084377,0.0076,0.0356,1757,0.0014,-0.0187,274556.3944,0.0094,0.0325,3251,-0.0362,0.1965,0.45850157,-0.0004,0.3682
202001,12095,"orange, fl",354999.5,0.0144,0.0759,3709,-0.069,-0.2193,71,0.021582734,-0.040540541,1628,0.2799,-0.1827,100,0.087,-0.2424,1140,0.2025,-0.3278,2240,-0.0537,0.0308,167.5188584,0.0069,0.0537,2112.5,0.0139,0.027,547460.2551,0.0507,0.0512,5949,-0.0633,-0.1408,0.603936371,0.0098,0.1466
202001,12019,"clay, fl",264495,0.0076,0.0328,745,-0.0106,-0.1287,77,0.166666667,-0.077844311,308,0.7907,-0.0494,16,-0.6364,-0.5556,260,0.5476,-0.0441,605,-0.0664,0.4336,131.008042,0.0133,0.0698,2020.5,-0.0083,-0.0312,352511.1538,0.0142,0.1259,1350,-0.0364,0.0572,0.812080537,-0.0485,0.3185
202001,12105,"polk, fl",234950,0.0173,0.0442,3076,-0.0244,-0.0872,72,0.028571429,0,1148,0.3226,-0.1355,188,0.7407,0.7407,812,0.041,-0.1212,1467,-0.0756,0.1745,127.9149663,0.0079,0.0692,1845.5,0.0074,-0.0016,282159.5017,0.0205,0.0622,4543,-0.0416,-0.0165,0.476918075,-0.0264,0.1063
202001,12119,"sumter, fl",289900,0.0031,0.0909,422,0.0318,-0.1742,59.5,-0.024590164,-0.131386861,188,0.6786,-0.0784,4,-0.5,0,140,0.5909,0,219,0.033,0.6591,176.8850449,-0.0121,0.1068,1673.5,0.0087,-0.0467,341135.5377,0.0222,-0.026,641,0.0322,-0.0031,0.518957346,0.0006,0.2606
202001,12055,"highlands, fl",199000,0.0476,0.0616,522,-0.0561,-0.2221,75,0.111111111,0.006711409,172,0.303,-0.2833,4,0,-0.5,132,0.32,-0.2143,203,0.0914,0.1534,115.664507,0.0277,0.0486,1681.5,0.0278,0.0322,252366.4408,0.0464,0.0516,725,-0.0189,-0.144,0.388888889,0.0525,0.1266
202001,12085,"martin, fl",399950,0.0024,-0.0232,1642,0.0275,-0.1018,81.5,0,-0.084269663,524,0.3367,-0.1813,16,0.3333,0.3333,456,0.8095,-0.0579,443,-0.0554,0.0424,199.7131737,-0.0005,-0.008,1962,0.0041,-0.0443,884853.9747,0.0061,-0.0116,2085,0.0087,-0.0746,0.269792935,-0.0237,0.0373
202001,12021,"collier, fl",499000,0.0386,0.064,6532,-0.0587,-0.2218,89,0.005649718,-0.087179487,1760,0.4716,-0.2466,80,0.6667,-0.375,1588,0.6611,-0.2185,1431,-0.037,0.1476,251.4070428,-0.0099,0.0195,1956,0.0344,0.0421,1017327.776,0.0679,0.1095,7963,-0.0548,-0.174,0.219075321,0.0049,0.0705
202001,12005,"bay, fl",313500,-0.0029,-0.0202,2137,-0.0438,0.2149,95,0.055555556,-0.107981221,548,0.2685,0.0224,32,0,-0.6,496,0.3626,1.1017,2,1,0,200.9280542,0.0082,-0.0665,1506,0,0,408632.2994,0.0447,-0.0064,2139,-0.0434,0.2147,0.000936,0.0005,-0.0002
202001,12107,"putnam, fl",228800,-0.005,0.0407,326,0.0156,0.0867,101,0.091891892,-0.004926108,88,0.5714,0.1579,0,,-1,60,0.25,-0.3182,96,0.0323,0.2632,125.7318449,-0.0005,0.0472,1708,0.0086,-0.0104,317269.9917,0.1273,0.1147,422,0.0193,0.1223,0.294478528,0.0048,0.0411
202001,12099,"palm beach, fl",399900,0.0023,0.03,13028,0.0059,-0.1353,79,0.053333333,-0.01863354,4244,0.3533,-0.1253,184,0.4375,-0.2203,3748,0.4175,-0.1634,4134,-0.0426,0.1104,215.0625,0.0106,0.0512,1766,-0.0003,-0.0062,1234541.918,0.0415,0.1444,17162,-0.0063,-0.0866,0.317316549,-0.0161,0.0702
202001,12101,"pasco, fl",249200,-0.0028,0.0724,2304,-0.0376,-0.187,65,0.056910569,-0.029850746,940,0.3352,-0.2193,128,-0.0303,0.5238,860,0.2011,-0.2509,1208,-0.0382,0.0709,131.2644629,0.0032,0.058,1796,-0.0083,0.0031,284177.4983,0.0168,0.0628,3512,-0.0378,-0.1136,0.524305556,-0.0003,0.1263
202001,12031,"duval, fl",243495,0.015,0.0364,2985,-0.0897,-0.1718,72.5,0.066176471,-0.02027027,1292,0.2817,-0.1478,160,0.4815,-0.1111,1112,0.2523,-0.2147,2787,-0.0155,0.4351,133.3008054,0.0083,0.0517,1771.5,0.0123,-0.0017,358417.3611,0.0185,0.0891,5772,-0.0553,0.0408,0.933668342,0.0703,0.3948
202001,12069,"lake, fl",279950,0,0.018,1757,-0.0277,-0.1158,72,0.066666667,-0.111111111,568,0.2034,-0.1932,80,1.2222,0.4286,524,0.3936,-0.1267,796,-0.0328,0.1086,141.9369398,0.0078,0.0345,2026,-0.0042,-0.0122,369158.5185,0.0188,-0.0012,2553,-0.0293,-0.0562,0.453044963,-0.0024,0.0917
202001,12089,"nassau, fl",382000,-0.0018,0.0269,933,-0.0585,0.0799,92,0.069767442,0.016574586,260,0.8571,-0.2073,68,2.4,0.8889,168,0.4,-0.0455,363,-0.0522,-0.1316,169.7754404,-0.0033,-0.0142,2168,0.003,0.0037,514732.9153,-0.0107,0.0477,1296,-0.0568,0.0109,0.389067524,0.0026,-0.0947
202001,12009,"brevard, fl",299700,0.0023,0.0573,2987,-0.0194,-0.2426,65,0.023622047,-0.084507042,1168,0.3273,-0.2044,92,0.5333,-0.1786,968,0.4847,-0.2986,1495,-0.0292,0.1334,163.7326473,0.0151,0.0617,1866.5,0.0046,0.0236,418047.7903,0.0363,0.0887,4482,-0.0227,-0.1484,0.500502176,-0.0051,0.1661
202001,12111,"st. lucie, fl",269900,0,0.0328,2370,0.0189,-0.08,68.5,0.037878788,-0.021428571,944,0.475,-0.0407,68,0.0625,-0.0556,724,0.7404,-0.1502,921,-0.0554,0.1177,147.4098064,0.0076,0.0447,1856.5,-0.0093,0.0156,338671.803,-0.0029,0.0716,3291,-0.003,-0.0321,0.388607595,-0.0306,0.0687
202001,12091,"okaloosa, fl",381450,0.0625,0.2111,1146,-0.0721,-0.2385,99.5,0.191616766,-0.024509804,364,0.2466,-0.1415,44,0.1,-0.1538,240,0.2766,-0.3478,2,0,1,223.1154167,0.0528,0.3359,1825.5,0.0111,-0.0135,578687.2717,0.0466,0.1698,1148,-0.0719,-0.2377,0.001745201,0.0001,0.0011
202001,12073,"leon, fl",232500,0.0333,-0.0208,1007,-0.0242,0.1482,65.5,0,-0.18125,384,0.4118,0.1163,8,1,-0.3333,128,0.0667,-0.3469,75,-0.0854,-0.8256,134.2624734,0.0127,0.0019,1636,-0.0136,-0.0168,287368.326,0.0204,-0.0359,1082,-0.0287,-0.1721,0.074478649,-0.005,-0.4158
202001,12103,"pinellas, fl",322450,0.0402,0.1024,4407,-0.0209,-0.2467,68,0.0625,-0.021582734,1956,0.4092,-0.151,88,0.5714,-0.0833,1736,0.4045,-0.2791,2138,-0.0369,0.0579,203.6455401,0.0236,0.0791,1479,0.0031,0.0278,517141.2344,0.0336,0.1281,6545,-0.0262,-0.1685,0.485137282,-0.0081,0.1397
202001,12017,"citrus, fl",226450,0.0022,0.0293,1151,-0.0229,-0.2342,78.5,0.039735099,-0.054216867,344,0.2286,-0.2586,8,-0.3333,-0.75,284,0.3148,-0.1548,400,-0.0991,0.084,123.8441316,0.0117,0.0635,1837.5,0.0035,0.0011,301790.0713,0.009,0.1198,1551,-0.0438,-0.1715,0.347523892,-0.0294,0.102
202001,12011,"broward, fl",332000,-0.0088,0.0375,12811,-0.0019,-0.1113,70.5,-0.034246575,-0.113207547,4208,0.3662,-0.1342,228,0.1633,0.0179,3080,0.3051,-0.1962,5003,-0.0532,0.4948,211.8394161,0.0025,0.0329,1336,-0.0107,-0.0205,631708.0542,0.0108,0.0842,17814,-0.0169,0.0029,0.390523769,-0.0211,0.1583
202001,12061,"indian river, fl",339999.5,0.0022,-0.02,1967,0.0213,-0.0877,79,0.060402685,-0.102272727,588,0.4412,-0.2054,24,-0.6842,-0.5385,552,0.8649,-0.0143,492,-0.0752,0.0402,175.4794033,0.0206,0.3098,1900,0,0.2777,638325.6421,0.017,-0.0263,2459,0.0004,-0.0647,0.250127097,-0.0261,0.0307
202001,12109,"st. johns, fl",383595,0.0014,0.037,3268,-0.0346,-0.0776,85,0.06918239,-0.109947644,972,0.3966,-0.1763,228,0.6765,-0.1972,916,0.2793,-0.0418,1597,-0.0178,0.3286,177.7872384,0.0006,0.0095,2152.5,-0.0071,0.0214,551567.5781,0.0055,0.0694,4865,-0.0291,0.0253,0.488678091,0.0083,0.1494
201912,12005,"bay, fl",314400,-0.0144,-0.0051,2235,0.0266,0.2247,90,0.125,-0.158878505,432,-0.136,0.102,32,-0.1111,-0.4286,364,-0.3406,0.8958,1,-0.5,-0.8333,199.2987006,-0.0315,-0.0434,1506,0,-0.0144,391131.5446,-0.0154,-0.0427,2236,0.0262,0.2212,0.000447,-0.0005,-0.0028
201912,12119,"sumter, fl",289000,-0.0069,0.0708,409,-0.0024,-0.1965,61,0.070175439,-0.175675676,112,-0.3333,-0.125,8,,-0.3333,88,-0.3125,-0.2903,212,-0.1055,0.6563,179.0540598,-0.0025,0.1082,1659,-0.0241,-0.0383,333718.0193,-0.0342,-0.0734,621,-0.0402,-0.0251,0.518337408,-0.0597,0.2669
201912,12057,"hillsborough, fl",289450,-0.0019,0.0412,5265,-0.0517,-0.1432,65.5,0.073770492,0.056451613,1572,-0.2202,-0.1512,328,0.2239,0.6735,1512,-0.3874,-0.2674,3175,-0.146,0.0262,148.3124081,0.003,0.045,1954.5,-0.0053,0.008,416289.5113,-0.0113,0.0785,8440,-0.0895,-0.0865,0.603038936,-0.0666,0.0995
201912,12069,"lake, fl",279945,-0.0037,0.0088,1807,-0.0044,-0.1142,67.5,0.125,-0.0625,472,-0.2716,0.0085,36,0.5,0.125,376,-0.2656,-0.2167,823,-0.0966,0.0702,140.8355347,-0.0019,0.0222,2034.5,0.0082,-0.0076,362344.2395,0.0049,-0.0227,2630,-0.0352,-0.0637,0.455451024,-0.0465,0.0785
201912,12085,"martin, fl",399000,0,-0.0477,1598,0.037,-0.0784,81.5,-0.123655914,-0.029761905,392,-0.125,0.0103,12,-0.25,0,252,-0.2921,0.0328,469,-0.1347,0,199.8139213,0.0012,-0.0163,1954,-0.0106,-0.0704,879486.0122,-0.0162,-0.0565,2067,-0.0077,-0.0617,0.293491865,-0.0582,0.023
201912,12019,"clay, fl",262500,-0.0056,0.0214,753,-0.054,-0.1743,66,0.178571429,-0.142857143,172,-0.4189,-0.2321,44,0.5714,0.5714,168,-0.3636,-0.3226,648,0.1739,0.4529,129.290518,0.0074,0.0606,2037.5,-0.0061,-0.0298,347584.4234,0.0008,0.1183,1401,0.0393,0.0317,0.860557769,0.1671,0.3715
201912,12127,"volusia, fl",279900,0,0.0014,4618,-0.0154,-0.1019,73,0.073529412,-0.051948052,1100,-0.212,-0.1042,64,-0.4286,-0.2,880,-0.3413,-0.2281,946,-0.078,0.4898,159.6141051,0.0062,0.044,1735,-0.0063,-0.0524,378945.6962,0.0028,-0.0503,5564,-0.0266,-0.0369,0.204850585,-0.0139,0.0814
201912,12009,"brevard, fl",299000,-0.003,0.0682,3046,-0.0042,-0.2251,63.5,0.058333333,-0.023076923,880,-0.2254,-0.2115,60,0.3636,-0.3182,652,-0.318,-0.2523,1540,-0.1047,0.0621,161.2903226,0.0036,0.0506,1858,-0.0016,0.0186,403402.9173,0.0014,0.0424,4586,-0.0404,-0.1477,0.50558109,-0.0567,0.1367
201912,12086,"miami-dade, fl",468450,0.0074,0.041,21161,-0.0001,-0.0692,114.5,0.004385965,0.060185185,3428,-0.1255,-0.1515,244,-0.0469,-0.2375,2832,-0.1871,-0.1982,4668,-0.0295,0.0963,336.128655,0.0013,-0.0011,1351.5,-0.0062,-0.0291,1080859.726,0.0151,0.0464,25829,-0.0056,-0.0431,0.22059449,-0.0067,0.0333
201912,12099,"palm beach, fl",399000,-0.0013,0.0426,12952,0.0141,-0.1082,75,0.02739726,0,3136,-0.104,-0.0588,128,-0.3962,-0.3191,2644,-0.1348,-0.2046,4318,-0.0716,0.1146,212.8024932,0.0052,0.0444,1766.5,-0.0142,-0.0014,1185321.736,0.0335,0.1188,17270,-0.0088,-0.0613,0.333384805,-0.0308,0.0667
201912,12023,"columbia, fl",229900,0.0044,0.0844,159,-0.1264,-0.3026,80,0,-0.2,32,-0.4286,-0.2727,0,-1,,16,-0.4286,-0.3333,89,-0.101,1.4054,114.9096652,0.0138,0.0594,1996,0.0096,0.0363,286976.9133,-0.0162,0.1051,248,-0.1174,-0.0642,0.559748428,0.0158,0.3975
